,cellid,pop,kon_nonDE_evf1,kon_nonDE_evf2,kon_nonDE_evf3,kon_nonDE_evf4,kon_nonDE_evf5,kon_nonDE_evf6,kon_nonDE_evf7,kon_nonDE_evf8,kon_nonDE_evf9,kon_nonDE_evf10,kon_nonDE_evf11,kon_nonDE_evf12,kon_nonDE_evf13,kon_nonDE_evf14,kon_nonDE_evf15,kon_nonDE_evf16,kon_nonDE_evf17,kon_nonDE_evf18,kon_nonDE_evf19,kon_nonDE_evf20,koff_nonDE_evf1,koff_nonDE_evf2,koff_nonDE_evf3,koff_nonDE_evf4,koff_nonDE_evf5,koff_nonDE_evf6,koff_nonDE_evf7,koff_nonDE_evf8,koff_nonDE_evf9,koff_nonDE_evf10,koff_nonDE_evf11,koff_nonDE_evf12,koff_nonDE_evf13,koff_nonDE_evf14,koff_nonDE_evf15,koff_nonDE_evf16,koff_nonDE_evf17,koff_nonDE_evf18,koff_nonDE_evf19,koff_nonDE_evf20,s_nonDE_evf1,s_nonDE_evf2,s_nonDE_evf3,s_nonDE_evf4,s_nonDE_evf5,s_nonDE_evf6,s_nonDE_evf7,s_nonDE_evf8,s_nonDE_evf9,s_nonDE_evf10,s_nonDE_evf11,s_nonDE_evf12,s_nonDE_evf13,s_nonDE_evf14,s_nonDE_evf15,s_DE_evf16,s_DE_evf17,s_DE_evf18,s_DE_evf19,s_DE_evf20
761,cell_761,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
762,cell_762,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
763,cell_763,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
764,cell_764,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
765,cell_765,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
766,cell_766,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
767,cell_767,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
768,cell_768,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
769,cell_769,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
770,cell_770,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
771,cell_771,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
772,cell_772,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
773,cell_773,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
774,cell_774,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
775,cell_775,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
776,cell_776,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
777,cell_777,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
778,cell_778,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
779,cell_779,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
780,cell_780,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
781,cell_781,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
782,cell_782,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
783,cell_783,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
784,cell_784,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
785,cell_785,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
786,cell_786,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
787,cell_787,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
788,cell_788,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
789,cell_789,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
790,cell_790,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
791,cell_791,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
792,cell_792,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
793,cell_793,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
794,cell_794,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
795,cell_795,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
796,cell_796,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
797,cell_797,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
798,cell_798,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
799,cell_799,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
800,cell_800,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.905910052491759,-0.0272514571839955,0.847806345995321,-0.869087522583407,1.09702262491904
801,cell_801,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
802,cell_802,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
803,cell_803,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
804,cell_804,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
805,cell_805,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
806,cell_806,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
807,cell_807,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
808,cell_808,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
809,cell_809,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
810,cell_810,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
811,cell_811,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
812,cell_812,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
813,cell_813,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
814,cell_814,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
815,cell_815,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
816,cell_816,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
817,cell_817,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
818,cell_818,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
819,cell_819,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
820,cell_820,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
821,cell_821,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
822,cell_822,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
823,cell_823,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
824,cell_824,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
825,cell_825,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
826,cell_826,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
827,cell_827,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
828,cell_828,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
829,cell_829,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
830,cell_830,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
831,cell_831,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
832,cell_832,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
833,cell_833,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
834,cell_834,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
835,cell_835,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
836,cell_836,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
837,cell_837,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
838,cell_838,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
839,cell_839,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
840,cell_840,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
841,cell_841,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
842,cell_842,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.39455388932508,-0.107701898938938,0.822630190135024,-0.55847073289265,1.18592392404485
